dataset,calibration_ligands,repetition,panel_targets_k,selection_source,target_index,target
DOCKSTRING-58,500,30,8,full_map,7,CASP3
DOCKSTRING-58,500,30,8,full_map,9,ESR2
DOCKSTRING-58,500,30,8,full_map,13,HSP90AA1
DOCKSTRING-58,500,30,8,full_map,20,PGR
DOCKSTRING-58,500,30,8,full_map,21,PTPN1
DOCKSTRING-58,500,30,8,full_map,31,LCK
DOCKSTRING-58,500,30,8,full_map,57,KDR
DOCKSTRING-58,500,30,8,sample_map,7,CASP3
DOCKSTRING-58,500,30,8,sample_map,20,PGR
DOCKSTRING-58,500,30,8,sample_map,27,ESR1
DOCKSTRING-58,500,30,8,sample_map,31,LCK
DOCKSTRING-58,500,30,8,sample_map,33,MMP13
DOCKSTRING-58,500,30,8,sample_map,38,ADORA2A
DOCKSTRING-58,500,30,8,sample_map,43,CYP3A4
DOCKSTRING-58,500,30,8,sample_map,57,KDR
DOCKSTRING-58,500,30,10,full_map,6,MAOB
DOCKSTRING-58,500,30,10,full_map,7,CASP3
DOCKSTRING-58,500,30,10,full_map,9,ESR2
DOCKSTRING-58,500,30,10,full_map,13,HSP90AA1
DOCKSTRING-58,500,30,10,full_map,17,NOS1
DOCKSTRING-58,500,30,10,full_map,20,PGR
DOCKSTRING-58,500,30,10,full_map,21,PTPN1
DOCKSTRING-58,500,30,10,full_map,31,LCK
DOCKSTRING-58,500,30,10,full_map,33,MMP13
DOCKSTRING-58,500,30,10,full_map,57,KDR
DOCKSTRING-58,500,30,10,sample_map,7,CASP3
DOCKSTRING-58,500,30,10,sample_map,13,HSP90AA1
DOCKSTRING-58,500,30,10,sample_map,20,PGR
DOCKSTRING-58,500,30,10,sample_map,21,PTPN1
DOCKSTRING-58,500,30,10,sample_map,27,ESR1
DOCKSTRING-58,500,30,10,sample_map,30,JAK2
DOCKSTRING-58,500,30,10,sample_map,31,LCK
DOCKSTRING-58,500,30,10,sample_map,33,MMP13
DOCKSTRING-58,500,30,10,sample_map,43,CYP3A4
DOCKSTRING-58,500,30,10,sample_map,57,KDR
DOCKSTRING-58,500,31,6,full_map,6,MAOB
DOCKSTRING-58,500,31,6,full_map,7,CASP3
DOCKSTRING-58,500,31,6,full_map,20,PGR
DOCKSTRING-58,500,31,6,full_map,21,PTPN1
DOCKSTRING-58,500,31,6,full_map,31,LCK
DOCKSTRING-58,500,31,6,full_map,57,KDR
DOCKSTRING-58,500,31,6,sample_map,6,MAOB
DOCKSTRING-58,500,31,6,sample_map,7,CASP3
DOCKSTRING-58,500,31,6,sample_map,20,PGR
DOCKSTRING-58,500,31,6,sample_map,31,LCK
DOCKSTRING-58,500,31,6,sample_map,53,PLK1
DOCKSTRING-58,500,31,6,sample_map,57,KDR
DOCKSTRING-58,500,31,8,full_map,6,MAOB
DOCKSTRING-58,500,31,8,full_map,7,CASP3
DOCKSTRING-58,500,31,8,full_map,9,ESR2
DOCKSTRING-58,500,31,8,full_map,13,HSP90AA1
DOCKSTRING-58,500,31,8,full_map,20,PGR
DOCKSTRING-58,500,31,8,full_map,21,PTPN1
DOCKSTRING-58,500,31,8,full_map,31,LCK
DOCKSTRING-58,500,31,8,full_map,57,KDR
DOCKSTRING-58,500,31,8,sample_map,6,MAOB
DOCKSTRING-58,500,31,8,sample_map,7,CASP3
DOCKSTRING-58,500,31,8,sample_map,20,PGR
DOCKSTRING-58,500,31,8,sample_map,21,PTPN1
DOCKSTRING-58,500,31,8,sample_map,27,ESR1
DOCKSTRING-58,500,31,8,sample_map,31,LCK
DOCKSTRING-58,500,31,8,sample_map,53,PLK1
DOCKSTRING-58,500,31,8,sample_map,57,KDR
DOCKSTRING-58,500,31,10,full_map,6,MAOB
DOCKSTRING-58,500,31,10,full_map,7,CASP3
DOCKSTRING-58,500,31,10,full_map,9,ESR2
DOCKSTRING-58,500,31,10,full_map,13,HSP90AA1
DOCKSTRING-58,500,31,10,full_map,17,NOS1
DOCKSTRING-58,500,31,10,full_map,20,PGR
DOCKSTRING-58,500,31,10,full_map,21,PTPN1
DOCKSTRING-58,500,31,10,full_map,31,LCK
DOCKSTRING-58,500,31,10,full_map,33,MMP13
DOCKSTRING-58,500,31,10,full_map,57,KDR
DOCKSTRING-58,500,31,10,sample_map,6,MAOB
DOCKSTRING-58,500,31,10,sample_map,7,CASP3
DOCKSTRING-58,500,31,10,sample_map,17,NOS1
DOCKSTRING-58,500,31,10,sample_map,20,PGR
DOCKSTRING-58,500,31,10,sample_map,21,PTPN1
DOCKSTRING-58,500,31,10,sample_map,25,CDK2
DOCKSTRING-58,500,31,10,sample_map,27,ESR1
DOCKSTRING-58,500,31,10,sample_map,31,LCK
DOCKSTRING-58,500,31,10,sample_map,53,PLK1
DOCKSTRING-58,500,31,10,sample_map,57,KDR
DOCKSTRING-58,500,32,6,full_map,6,MAOB
DOCKSTRING-58,500,32,6,full_map,7,CASP3
DOCKSTRING-58,500,32,6,full_map,20,PGR
DOCKSTRING-58,500,32,6,full_map,21,PTPN1
DOCKSTRING-58,500,32,6,full_map,31,LCK
DOCKSTRING-58,500,32,6,full_map,57,KDR
DOCKSTRING-58,500,32,6,sample_map,7,CASP3
DOCKSTRING-58,500,32,6,sample_map,14,KIT
DOCKSTRING-58,500,32,6,sample_map,20,PGR
DOCKSTRING-58,500,32,6,sample_map,31,LCK
DOCKSTRING-58,500,32,6,sample_map,43,CYP3A4
DOCKSTRING-58,500,32,6,sample_map,57,KDR
DOCKSTRING-58,500,32,8,full_map,6,MAOB
DOCKSTRING-58,500,32,8,full_map,7,CASP3
DOCKSTRING-58,500,32,8,full_map,9,ESR2
DOCKSTRING-58,500,32,8,full_map,13,HSP90AA1
DOCKSTRING-58,500,32,8,full_map,20,PGR
DOCKSTRING-58,500,32,8,full_map,21,PTPN1
DOCKSTRING-58,500,32,8,full_map,31,LCK
DOCKSTRING-58,500,32,8,full_map,57,KDR
DOCKSTRING-58,500,32,8,sample_map,7,CASP3
DOCKSTRING-58,500,32,8,sample_map,14,KIT
DOCKSTRING-58,500,32,8,sample_map,20,PGR
DOCKSTRING-58,500,32,8,sample_map,25,CDK2
DOCKSTRING-58,500,32,8,sample_map,27,ESR1
DOCKSTRING-58,500,32,8,sample_map,31,LCK
DOCKSTRING-58,500,32,8,sample_map,43,CYP3A4
DOCKSTRING-58,500,32,8,sample_map,57,KDR
DOCKSTRING-58,500,32,10,full_map,6,MAOB
DOCKSTRING-58,500,32,10,full_map,7,CASP3
DOCKSTRING-58,500,32,10,full_map,9,ESR2
DOCKSTRING-58,500,32,10,full_map,13,HSP90AA1
DOCKSTRING-58,500,32,10,full_map,17,NOS1
DOCKSTRING-58,500,32,10,full_map,20,PGR
DOCKSTRING-58,500,32,10,full_map,21,PTPN1
DOCKSTRING-58,500,32,10,full_map,31,LCK
DOCKSTRING-58,500,32,10,full_map,33,MMP13
DOCKSTRING-58,500,32,10,full_map,57,KDR
DOCKSTRING-58,500,32,10,sample_map,2,ADAM17
DOCKSTRING-58,500,32,10,sample_map,7,CASP3
DOCKSTRING-58,500,32,10,sample_map,13,HSP90AA1
DOCKSTRING-58,500,32,10,sample_map,14,KIT
DOCKSTRING-58,500,32,10,sample_map,20,PGR
DOCKSTRING-58,500,32,10,sample_map,25,CDK2
DOCKSTRING-58,500,32,10,sample_map,27,ESR1
DOCKSTRING-58,500,32,10,sample_map,31,LCK
DOCKSTRING-58,500,32,10,sample_map,43,CYP3A4
DOCKSTRING-58,500,32,10,sample_map,57,KDR
DOCKSTRING-58,500,33,6,full_map,6,MAOB
DOCKSTRING-58,500,33,6,full_map,7,CASP3
DOCKSTRING-58,500,33,6,full_map,20,PGR
DOCKSTRING-58,500,33,6,full_map,21,PTPN1
DOCKSTRING-58,500,33,6,full_map,31,LCK
DOCKSTRING-58,500,33,6,full_map,57,KDR
DOCKSTRING-58,500,33,6,sample_map,6,MAOB
DOCKSTRING-58,500,33,6,sample_map,11,FGFR1
DOCKSTRING-58,500,33,6,sample_map,20,PGR
DOCKSTRING-58,500,33,6,sample_map,40,BACE1
DOCKSTRING-58,500,33,6,sample_map,52,MAPK14
DOCKSTRING-58,500,33,6,sample_map,57,KDR
DOCKSTRING-58,500,33,8,full_map,6,MAOB
DOCKSTRING-58,500,33,8,full_map,7,CASP3
DOCKSTRING-58,500,33,8,full_map,9,ESR2
DOCKSTRING-58,500,33,8,full_map,13,HSP90AA1
DOCKSTRING-58,500,33,8,full_map,20,PGR
DOCKSTRING-58,500,33,8,full_map,21,PTPN1
DOCKSTRING-58,500,33,8,full_map,31,LCK
DOCKSTRING-58,500,33,8,full_map,57,KDR
DOCKSTRING-58,500,33,8,sample_map,6,MAOB
DOCKSTRING-58,500,33,8,sample_map,11,FGFR1
DOCKSTRING-58,500,33,8,sample_map,13,HSP90AA1
DOCKSTRING-58,500,33,8,sample_map,17,NOS1
DOCKSTRING-58,500,33,8,sample_map,20,PGR
DOCKSTRING-58,500,33,8,sample_map,40,BACE1
DOCKSTRING-58,500,33,8,sample_map,52,MAPK14
DOCKSTRING-58,500,33,8,sample_map,57,KDR
DOCKSTRING-58,500,33,10,full_map,6,MAOB
DOCKSTRING-58,500,33,10,full_map,7,CASP3
DOCKSTRING-58,500,33,10,full_map,9,ESR2
DOCKSTRING-58,500,33,10,full_map,13,HSP90AA1
DOCKSTRING-58,500,33,10,full_map,17,NOS1
DOCKSTRING-58,500,33,10,full_map,20,PGR
DOCKSTRING-58,500,33,10,full_map,21,PTPN1
DOCKSTRING-58,500,33,10,full_map,31,LCK
DOCKSTRING-58,500,33,10,full_map,33,MMP13
DOCKSTRING-58,500,33,10,full_map,57,KDR
DOCKSTRING-58,500,33,10,sample_map,6,MAOB
DOCKSTRING-58,500,33,10,sample_map,11,FGFR1
DOCKSTRING-58,500,33,10,sample_map,13,HSP90AA1
DOCKSTRING-58,500,33,10,sample_map,17,NOS1
DOCKSTRING-58,500,33,10,sample_map,20,PGR
DOCKSTRING-58,500,33,10,sample_map,21,PTPN1
DOCKSTRING-58,500,33,10,sample_map,40,BACE1
DOCKSTRING-58,500,33,10,sample_map,51,MAPK1
DOCKSTRING-58,500,33,10,sample_map,52,MAPK14
DOCKSTRING-58,500,33,10,sample_map,57,KDR
DOCKSTRING-58,500,34,6,full_map,6,MAOB
DOCKSTRING-58,500,34,6,full_map,7,CASP3
DOCKSTRING-58,500,34,6,full_map,20,PGR
DOCKSTRING-58,500,34,6,full_map,21,PTPN1
DOCKSTRING-58,500,34,6,full_map,31,LCK
DOCKSTRING-58,500,34,6,full_map,57,KDR
DOCKSTRING-58,500,34,6,sample_map,6,MAOB
DOCKSTRING-58,500,34,6,sample_map,7,CASP3
DOCKSTRING-58,500,34,6,sample_map,20,PGR
DOCKSTRING-58,500,34,6,sample_map,28,NR3C1
DOCKSTRING-58,500,34,6,sample_map,52,MAPK14
DOCKSTRING-58,500,34,6,sample_map,57,KDR
DOCKSTRING-58,500,34,8,full_map,6,MAOB
DOCKSTRING-58,500,34,8,full_map,7,CASP3
DOCKSTRING-58,500,34,8,full_map,9,ESR2
DOCKSTRING-58,500,34,8,full_map,13,HSP90AA1
DOCKSTRING-58,500,34,8,full_map,20,PGR
DOCKSTRING-58,500,34,8,full_map,21,PTPN1
DOCKSTRING-58,500,34,8,full_map,31,LCK
DOCKSTRING-58,500,34,8,full_map,57,KDR
DOCKSTRING-58,500,34,8,sample_map,6,MAOB
DOCKSTRING-58,500,34,8,sample_map,7,CASP3
DOCKSTRING-58,500,34,8,sample_map,13,HSP90AA1
DOCKSTRING-58,500,34,8,sample_map,17,NOS1
DOCKSTRING-58,500,34,8,sample_map,20,PGR
DOCKSTRING-58,500,34,8,sample_map,28,NR3C1
DOCKSTRING-58,500,34,8,sample_map,52,MAPK14
DOCKSTRING-58,500,34,8,sample_map,57,KDR
DOCKSTRING-58,500,34,10,full_map,6,MAOB
DOCKSTRING-58,500,34,10,full_map,7,CASP3
DOCKSTRING-58,500,34,10,full_map,9,ESR2
DOCKSTRING-58,500,34,10,full_map,13,HSP90AA1
DOCKSTRING-58,500,34,10,full_map,17,NOS1
DOCKSTRING-58,500,34,10,full_map,20,PGR
DOCKSTRING-58,500,34,10,full_map,21,PTPN1
DOCKSTRING-58,500,34,10,full_map,31,LCK
DOCKSTRING-58,500,34,10,full_map,33,MMP13
DOCKSTRING-58,500,34,10,full_map,57,KDR
DOCKSTRING-58,500,34,10,sample_map,6,MAOB
DOCKSTRING-58,500,34,10,sample_map,7,CASP3
DOCKSTRING-58,500,34,10,sample_map,9,ESR2
DOCKSTRING-58,500,34,10,sample_map,13,HSP90AA1
DOCKSTRING-58,500,34,10,sample_map,17,NOS1
DOCKSTRING-58,500,34,10,sample_map,24,AR
DOCKSTRING-58,500,34,10,sample_map,28,NR3C1
DOCKSTRING-58,500,34,10,sample_map,31,LCK
DOCKSTRING-58,500,34,10,sample_map,52,MAPK14
DOCKSTRING-58,500,34,10,sample_map,57,KDR
DOCKSTRING-58,500,35,6,full_map,6,MAOB
DOCKSTRING-58,500,35,6,full_map,7,CASP3
DOCKSTRING-58,500,35,6,full_map,20,PGR
DOCKSTRING-58,500,35,6,full_map,21,PTPN1
DOCKSTRING-58,500,35,6,full_map,31,LCK
DOCKSTRING-58,500,35,6,full_map,57,KDR
DOCKSTRING-58,500,35,6,sample_map,7,CASP3
DOCKSTRING-58,500,35,6,sample_map,8,DHFR
DOCKSTRING-58,500,35,6,sample_map,20,PGR
DOCKSTRING-58,500,35,6,sample_map,30,JAK2
DOCKSTRING-58,500,35,6,sample_map,39,ACHE
DOCKSTRING-58,500,35,6,sample_map,43,CYP3A4
DOCKSTRING-58,500,35,8,full_map,6,MAOB
DOCKSTRING-58,500,35,8,full_map,7,CASP3
DOCKSTRING-58,500,35,8,full_map,9,ESR2
DOCKSTRING-58,500,35,8,full_map,13,HSP90AA1
DOCKSTRING-58,500,35,8,full_map,20,PGR
DOCKSTRING-58,500,35,8,full_map,21,PTPN1
DOCKSTRING-58,500,35,8,full_map,31,LCK
DOCKSTRING-58,500,35,8,full_map,57,KDR
DOCKSTRING-58,500,35,8,sample_map,7,CASP3
DOCKSTRING-58,500,35,8,sample_map,8,DHFR
DOCKSTRING-58,500,35,8,sample_map,13,HSP90AA1
DOCKSTRING-58,500,35,8,sample_map,20,PGR
DOCKSTRING-58,500,35,8,sample_map,30,JAK2
DOCKSTRING-58,500,35,8,sample_map,43,CYP3A4
DOCKSTRING-58,500,35,8,sample_map,52,MAPK14
DOCKSTRING-58,500,35,8,sample_map,57,KDR
DOCKSTRING-58,500,35,10,full_map,6,MAOB
DOCKSTRING-58,500,35,10,full_map,7,CASP3
DOCKSTRING-58,500,35,10,full_map,9,ESR2
DOCKSTRING-58,500,35,10,full_map,13,HSP90AA1
DOCKSTRING-58,500,35,10,full_map,17,NOS1
DOCKSTRING-58,500,35,10,full_map,20,PGR
DOCKSTRING-58,500,35,10,full_map,21,PTPN1
DOCKSTRING-58,500,35,10,full_map,31,LCK
DOCKSTRING-58,500,35,10,full_map,33,MMP13
DOCKSTRING-58,500,35,10,full_map,57,KDR
DOCKSTRING-58,500,35,10,sample_map,7,CASP3
DOCKSTRING-58,500,35,10,sample_map,8,DHFR
DOCKSTRING-58,500,35,10,sample_map,13,HSP90AA1
DOCKSTRING-58,500,35,10,sample_map,17,NOS1
DOCKSTRING-58,500,35,10,sample_map,20,PGR
DOCKSTRING-58,500,35,10,sample_map,21,PTPN1
DOCKSTRING-58,500,35,10,sample_map,30,JAK2
DOCKSTRING-58,500,35,10,sample_map,43,CYP3A4
DOCKSTRING-58,500,35,10,sample_map,52,MAPK14
DOCKSTRING-58,500,35,10,sample_map,57,KDR
DOCKSTRING-58,500,36,6,full_map,6,MAOB
DOCKSTRING-58,500,36,6,full_map,7,CASP3
DOCKSTRING-58,500,36,6,full_map,20,PGR
DOCKSTRING-58,500,36,6,full_map,21,PTPN1
DOCKSTRING-58,500,36,6,full_map,31,LCK
DOCKSTRING-58,500,36,6,full_map,57,KDR
DOCKSTRING-58,500,36,6,sample_map,6,MAOB
DOCKSTRING-58,500,36,6,sample_map,7,CASP3
DOCKSTRING-58,500,36,6,sample_map,14,KIT
DOCKSTRING-58,500,36,6,sample_map,20,PGR
DOCKSTRING-58,500,36,6,sample_map,52,MAPK14
DOCKSTRING-58,500,36,6,sample_map,57,KDR
DOCKSTRING-58,500,36,8,full_map,6,MAOB
DOCKSTRING-58,500,36,8,full_map,7,CASP3
DOCKSTRING-58,500,36,8,full_map,9,ESR2
DOCKSTRING-58,500,36,8,full_map,13,HSP90AA1
DOCKSTRING-58,500,36,8,full_map,20,PGR
DOCKSTRING-58,500,36,8,full_map,21,PTPN1
DOCKSTRING-58,500,36,8,full_map,31,LCK
DOCKSTRING-58,500,36,8,full_map,57,KDR
DOCKSTRING-58,500,36,8,sample_map,6,MAOB
DOCKSTRING-58,500,36,8,sample_map,7,CASP3
DOCKSTRING-58,500,36,8,sample_map,9,ESR2
DOCKSTRING-58,500,36,8,sample_map,13,HSP90AA1
DOCKSTRING-58,500,36,8,sample_map,14,KIT
DOCKSTRING-58,500,36,8,sample_map,20,PGR
DOCKSTRING-58,500,36,8,sample_map,52,MAPK14
DOCKSTRING-58,500,36,8,sample_map,57,KDR
DOCKSTRING-58,500,36,10,full_map,6,MAOB
DOCKSTRING-58,500,36,10,full_map,7,CASP3
DOCKSTRING-58,500,36,10,full_map,9,ESR2
DOCKSTRING-58,500,36,10,full_map,13,HSP90AA1
DOCKSTRING-58,500,36,10,full_map,17,NOS1
DOCKSTRING-58,500,36,10,full_map,20,PGR
DOCKSTRING-58,500,36,10,full_map,21,PTPN1
DOCKSTRING-58,500,36,10,full_map,31,LCK
DOCKSTRING-58,500,36,10,full_map,33,MMP13
DOCKSTRING-58,500,36,10,full_map,57,KDR
DOCKSTRING-58,500,36,10,sample_map,6,MAOB
DOCKSTRING-58,500,36,10,sample_map,7,CASP3
DOCKSTRING-58,500,36,10,sample_map,9,ESR2
DOCKSTRING-58,500,36,10,sample_map,13,HSP90AA1
DOCKSTRING-58,500,36,10,sample_map,14,KIT
DOCKSTRING-58,500,36,10,sample_map,17,NOS1
DOCKSTRING-58,500,36,10,sample_map,20,PGR
DOCKSTRING-58,500,36,10,sample_map,38,ADORA2A
DOCKSTRING-58,500,36,10,sample_map,52,MAPK14
DOCKSTRING-58,500,36,10,sample_map,57,KDR
DOCKSTRING-58,500,37,6,full_map,6,MAOB
DOCKSTRING-58,500,37,6,full_map,7,CASP3
DOCKSTRING-58,500,37,6,full_map,20,PGR
DOCKSTRING-58,500,37,6,full_map,21,PTPN1
DOCKSTRING-58,500,37,6,full_map,31,LCK
DOCKSTRING-58,500,37,6,full_map,57,KDR
DOCKSTRING-58,500,37,6,sample_map,20,PGR
DOCKSTRING-58,500,37,6,sample_map,27,ESR1
DOCKSTRING-58,500,37,6,sample_map,30,JAK2
DOCKSTRING-58,500,37,6,sample_map,40,BACE1
DOCKSTRING-58,500,37,6,sample_map,43,CYP3A4
DOCKSTRING-58,500,37,6,sample_map,57,KDR
DOCKSTRING-58,500,37,8,full_map,6,MAOB
DOCKSTRING-58,500,37,8,full_map,7,CASP3
DOCKSTRING-58,500,37,8,full_map,9,ESR2
DOCKSTRING-58,500,37,8,full_map,13,HSP90AA1
DOCKSTRING-58,500,37,8,full_map,20,PGR
DOCKSTRING-58,500,37,8,full_map,21,PTPN1
DOCKSTRING-58,500,37,8,full_map,31,LCK
DOCKSTRING-58,500,37,8,full_map,57,KDR
DOCKSTRING-58,500,37,8,sample_map,17,NOS1
DOCKSTRING-58,500,37,8,sample_map,20,PGR
DOCKSTRING-58,500,37,8,sample_map,21,PTPN1
DOCKSTRING-58,500,37,8,sample_map,27,ESR1
DOCKSTRING-58,500,37,8,sample_map,30,JAK2
DOCKSTRING-58,500,37,8,sample_map,40,BACE1
DOCKSTRING-58,500,37,8,sample_map,43,CYP3A4
DOCKSTRING-58,500,37,8,sample_map,57,KDR
DOCKSTRING-58,500,37,10,full_map,6,MAOB
DOCKSTRING-58,500,37,10,full_map,7,CASP3
DOCKSTRING-58,500,37,10,full_map,9,ESR2
DOCKSTRING-58,500,37,10,full_map,13,HSP90AA1
DOCKSTRING-58,500,37,10,full_map,17,NOS1
DOCKSTRING-58,500,37,10,full_map,20,PGR
DOCKSTRING-58,500,37,10,full_map,21,PTPN1
DOCKSTRING-58,500,37,10,full_map,31,LCK
DOCKSTRING-58,500,37,10,full_map,33,MMP13
DOCKSTRING-58,500,37,10,full_map,57,KDR
DOCKSTRING-58,500,37,10,sample_map,10,PTK2
DOCKSTRING-58,500,37,10,sample_map,17,NOS1
DOCKSTRING-58,500,37,10,sample_map,20,PGR
DOCKSTRING-58,500,37,10,sample_map,21,PTPN1
DOCKSTRING-58,500,37,10,sample_map,27,ESR1
DOCKSTRING-58,500,37,10,sample_map,30,JAK2
DOCKSTRING-58,500,37,10,sample_map,33,MMP13
DOCKSTRING-58,500,37,10,sample_map,40,BACE1
DOCKSTRING-58,500,37,10,sample_map,43,CYP3A4
DOCKSTRING-58,500,37,10,sample_map,57,KDR
DOCKSTRING-58,500,38,6,full_map,6,MAOB
DOCKSTRING-58,500,38,6,full_map,7,CASP3
DOCKSTRING-58,500,38,6,full_map,20,PGR
DOCKSTRING-58,500,38,6,full_map,21,PTPN1
DOCKSTRING-58,500,38,6,full_map,31,LCK
DOCKSTRING-58,500,38,6,full_map,57,KDR
DOCKSTRING-58,500,38,6,sample_map,20,PGR
DOCKSTRING-58,500,38,6,sample_map,31,LCK
DOCKSTRING-58,500,38,6,sample_map,39,ACHE
DOCKSTRING-58,500,38,6,sample_map,43,CYP3A4
DOCKSTRING-58,500,38,6,sample_map,55,THRB
DOCKSTRING-58,500,38,6,sample_map,57,KDR
DOCKSTRING-58,500,38,8,full_map,6,MAOB
DOCKSTRING-58,500,38,8,full_map,7,CASP3
DOCKSTRING-58,500,38,8,full_map,9,ESR2
DOCKSTRING-58,500,38,8,full_map,13,HSP90AA1
DOCKSTRING-58,500,38,8,full_map,20,PGR
DOCKSTRING-58,500,38,8,full_map,21,PTPN1
DOCKSTRING-58,500,38,8,full_map,31,LCK
DOCKSTRING-58,500,38,8,full_map,57,KDR
DOCKSTRING-58,500,38,8,sample_map,7,CASP3
DOCKSTRING-58,500,38,8,sample_map,9,ESR2
DOCKSTRING-58,500,38,8,sample_map,20,PGR
DOCKSTRING-58,500,38,8,sample_map,30,JAK2
DOCKSTRING-58,500,38,8,sample_map,31,LCK
DOCKSTRING-58,500,38,8,sample_map,33,MMP13
DOCKSTRING-58,500,38,8,sample_map,43,CYP3A4
DOCKSTRING-58,500,38,8,sample_map,55,THRB
DOCKSTRING-58,500,38,10,full_map,6,MAOB
DOCKSTRING-58,500,38,10,full_map,7,CASP3
DOCKSTRING-58,500,38,10,full_map,9,ESR2
DOCKSTRING-58,500,38,10,full_map,13,HSP90AA1
DOCKSTRING-58,500,38,10,full_map,17,NOS1
DOCKSTRING-58,500,38,10,full_map,20,PGR
DOCKSTRING-58,500,38,10,full_map,21,PTPN1
DOCKSTRING-58,500,38,10,full_map,31,LCK
DOCKSTRING-58,500,38,10,full_map,33,MMP13
DOCKSTRING-58,500,38,10,full_map,57,KDR
DOCKSTRING-58,500,38,10,sample_map,7,CASP3
DOCKSTRING-58,500,38,10,sample_map,9,ESR2
DOCKSTRING-58,500,38,10,sample_map,10,PTK2
DOCKSTRING-58,500,38,10,sample_map,20,PGR
DOCKSTRING-58,500,38,10,sample_map,21,PTPN1
DOCKSTRING-58,500,38,10,sample_map,30,JAK2
DOCKSTRING-58,500,38,10,sample_map,31,LCK
DOCKSTRING-58,500,38,10,sample_map,33,MMP13
DOCKSTRING-58,500,38,10,sample_map,43,CYP3A4
DOCKSTRING-58,500,38,10,sample_map,55,THRB
DOCKSTRING-58,500,39,6,full_map,6,MAOB
DOCKSTRING-58,500,39,6,full_map,7,CASP3
DOCKSTRING-58,500,39,6,full_map,20,PGR
DOCKSTRING-58,500,39,6,full_map,21,PTPN1
DOCKSTRING-58,500,39,6,full_map,31,LCK
DOCKSTRING-58,500,39,6,full_map,57,KDR
DOCKSTRING-58,500,39,6,sample_map,13,HSP90AA1
DOCKSTRING-58,500,39,6,sample_map,20,PGR
DOCKSTRING-58,500,39,6,sample_map,25,CDK2
DOCKSTRING-58,500,39,6,sample_map,31,LCK
DOCKSTRING-58,500,39,6,sample_map,33,MMP13
DOCKSTRING-58,500,39,6,sample_map,43,CYP3A4
DOCKSTRING-58,500,39,8,full_map,6,MAOB
DOCKSTRING-58,500,39,8,full_map,7,CASP3
DOCKSTRING-58,500,39,8,full_map,9,ESR2
DOCKSTRING-58,500,39,8,full_map,13,HSP90AA1
DOCKSTRING-58,500,39,8,full_map,20,PGR
DOCKSTRING-58,500,39,8,full_map,21,PTPN1
DOCKSTRING-58,500,39,8,full_map,31,LCK
DOCKSTRING-58,500,39,8,full_map,57,KDR
DOCKSTRING-58,500,39,8,sample_map,13,HSP90AA1
DOCKSTRING-58,500,39,8,sample_map,20,PGR
DOCKSTRING-58,500,39,8,sample_map,21,PTPN1
DOCKSTRING-58,500,39,8,sample_map,25,CDK2
DOCKSTRING-58,500,39,8,sample_map,27,ESR1
DOCKSTRING-58,500,39,8,sample_map,31,LCK
DOCKSTRING-58,500,39,8,sample_map,33,MMP13
DOCKSTRING-58,500,39,8,sample_map,43,CYP3A4
DOCKSTRING-58,500,39,10,full_map,6,MAOB
DOCKSTRING-58,500,39,10,full_map,7,CASP3
DOCKSTRING-58,500,39,10,full_map,9,ESR2
DOCKSTRING-58,500,39,10,full_map,13,HSP90AA1
DOCKSTRING-58,500,39,10,full_map,17,NOS1
DOCKSTRING-58,500,39,10,full_map,20,PGR
DOCKSTRING-58,500,39,10,full_map,21,PTPN1
DOCKSTRING-58,500,39,10,full_map,31,LCK
DOCKSTRING-58,500,39,10,full_map,33,MMP13
DOCKSTRING-58,500,39,10,full_map,57,KDR
DOCKSTRING-58,500,39,10,sample_map,2,ADAM17
DOCKSTRING-58,500,39,10,sample_map,11,FGFR1
DOCKSTRING-58,500,39,10,sample_map,13,HSP90AA1
DOCKSTRING-58,500,39,10,sample_map,17,NOS1
DOCKSTRING-58,500,39,10,sample_map,20,PGR
DOCKSTRING-58,500,39,10,sample_map,25,CDK2
DOCKSTRING-58,500,39,10,sample_map,27,ESR1
DOCKSTRING-58,500,39,10,sample_map,31,LCK
DOCKSTRING-58,500,39,10,sample_map,36,PPARG
DOCKSTRING-58,500,39,10,sample_map,43,CYP3A4
DOCKSTRING-58,500,40,6,full_map,6,MAOB
DOCKSTRING-58,500,40,6,full_map,7,CASP3
DOCKSTRING-58,500,40,6,full_map,20,PGR
DOCKSTRING-58,500,40,6,full_map,21,PTPN1
DOCKSTRING-58,500,40,6,full_map,31,LCK
DOCKSTRING-58,500,40,6,full_map,57,KDR
DOCKSTRING-58,500,40,6,sample_map,7,CASP3
DOCKSTRING-58,500,40,6,sample_map,20,PGR
DOCKSTRING-58,500,40,6,sample_map,28,NR3C1
DOCKSTRING-58,500,40,6,sample_map,39,ACHE
DOCKSTRING-58,500,40,6,sample_map,43,CYP3A4
DOCKSTRING-58,500,40,6,sample_map,57,KDR
DOCKSTRING-58,500,40,8,full_map,6,MAOB
DOCKSTRING-58,500,40,8,full_map,7,CASP3
DOCKSTRING-58,500,40,8,full_map,9,ESR2
DOCKSTRING-58,500,40,8,full_map,13,HSP90AA1
DOCKSTRING-58,500,40,8,full_map,20,PGR
DOCKSTRING-58,500,40,8,full_map,21,PTPN1
DOCKSTRING-58,500,40,8,full_map,31,LCK
DOCKSTRING-58,500,40,8,full_map,57,KDR
DOCKSTRING-58,500,40,8,sample_map,7,CASP3
