dataset,transformation,target_a,target_b,low_mw_quintile_correlation,high_mw_quintile_correlation,high_minus_low_correlation,sign_flip,top_positive_10pct_in_low_mw,top_positive_10pct_in_high_mw
DOCKSTRING-58,row_centered_residual,HMGCR,PLK1,-0.15723638649899693,0.00046958588039888786,0.15770597237939582,True,False,False
DOCKSTRING-58,row_centered_residual,HMGCR,SRC,0.1198293377598578,0.2403848719231924,0.12055553416333462,False,False,True
DOCKSTRING-58,row_centered_residual,HMGCR,THRB,-0.3223161273254076,-0.28568502549446717,0.03663110183094043,False,False,False
DOCKSTRING-58,row_centered_residual,HMGCR,F2,0.2225309937871891,0.35795191825109923,0.13542092446391013,False,False,True
DOCKSTRING-58,row_centered_residual,HMGCR,KDR,-0.1752296217624517,-0.28850880993833633,-0.11327918817588464,False,False,False
DOCKSTRING-58,row_centered_residual,HSP90AA1,KIT,0.2051918329203084,0.026812956017541627,-0.17837887690276677,False,False,False
DOCKSTRING-58,row_centered_residual,HSP90AA1,MAPKAPK2,-0.24621099929455598,-0.09256233719233525,0.15364866210222072,False,False,False
DOCKSTRING-58,row_centered_residual,HSP90AA1,MAP2K1,-0.1290406035772258,0.028641408345152997,0.1576820119223788,True,False,False
DOCKSTRING-58,row_centered_residual,HSP90AA1,NOS1,0.013366646382048843,0.0036747899838292415,-0.009691856398219602,False,False,False
DOCKSTRING-58,row_centered_residual,HSP90AA1,PARP1,0.08043160257554509,0.1434056744171551,0.06297407184161001,False,False,False
DOCKSTRING-58,row_centered_residual,HSP90AA1,PDE5A,0.13314137342053725,0.0940311464734096,-0.03911022694712765,False,False,False
DOCKSTRING-58,row_centered_residual,HSP90AA1,PGR,-0.158014179360695,-0.1450224674051763,0.012991711955518709,False,False,False
DOCKSTRING-58,row_centered_residual,HSP90AA1,PTPN1,0.15187142047394625,0.06996565890092411,-0.08190576157302214,False,False,False
DOCKSTRING-58,row_centered_residual,HSP90AA1,ROCK1,-0.15605498274021878,0.05200184982125881,0.20805683256147758,True,False,False
DOCKSTRING-58,row_centered_residual,HSP90AA1,AKT1,-0.18040684794096254,0.08912107357166205,0.2695279215126246,True,False,False
DOCKSTRING-58,row_centered_residual,HSP90AA1,AR,-0.17950369604633296,-0.08627821038036353,0.09322548566596943,False,False,False
DOCKSTRING-58,row_centered_residual,HSP90AA1,CDK2,-0.06013333273584998,-0.053540112058485335,0.006593220677364647,False,False,False
DOCKSTRING-58,row_centered_residual,HSP90AA1,CSF1R,0.07345820196628786,0.028951019914184885,-0.04450718205210297,False,False,False
DOCKSTRING-58,row_centered_residual,HSP90AA1,ESR1,-0.19990260836340734,-0.11926338650637137,0.08063922185703597,False,False,False
DOCKSTRING-58,row_centered_residual,HSP90AA1,NR3C1,-0.08666249890143715,-0.04576109600743131,0.040901402894005845,False,False,False
DOCKSTRING-58,row_centered_residual,HSP90AA1,IGF1R,0.03556762535798255,0.024213564463062186,-0.011354060894920366,False,False,False
DOCKSTRING-58,row_centered_residual,HSP90AA1,JAK2,0.05243591900884251,0.03555740260628944,-0.01687851640255307,False,False,False
DOCKSTRING-58,row_centered_residual,HSP90AA1,LCK,-0.06590288620708201,-0.023611278054179268,0.04229160815290274,False,False,False
DOCKSTRING-58,row_centered_residual,HSP90AA1,MET,0.012841211572546732,-0.0029024730671302996,-0.01574368463967703,True,False,False
DOCKSTRING-58,row_centered_residual,HSP90AA1,MMP13,0.051820691659049956,-0.08644260058466413,-0.1382632922437141,True,False,False
DOCKSTRING-58,row_centered_residual,HSP90AA1,PTGS2,0.03544936286309104,-0.09862035905393264,-0.13406972191702368,True,False,False
DOCKSTRING-58,row_centered_residual,HSP90AA1,PPARA,-0.13305979082588143,-0.0562290730995311,0.07683071772635033,False,False,False
DOCKSTRING-58,row_centered_residual,HSP90AA1,PPARG,0.09104442270216577,0.05683642663347678,-0.03420799606868899,False,False,False
DOCKSTRING-58,row_centered_residual,HSP90AA1,REN,0.04196981563987539,0.027157216420181336,-0.014812599219694054,False,False,False
DOCKSTRING-58,row_centered_residual,HSP90AA1,ADORA2A,0.10188932406347227,-0.024610243729300218,-0.1264995677927725,True,False,False
DOCKSTRING-58,row_centered_residual,HSP90AA1,ACHE,0.18922926397955733,-0.0027464274511147264,-0.19197569143067206,True,False,False
DOCKSTRING-58,row_centered_residual,HSP90AA1,BACE1,-0.23110384130262904,-0.015148105086784993,0.21595573621584405,False,False,False
DOCKSTRING-58,row_centered_residual,HSP90AA1,CA2,-0.22955195264272027,-0.035906485612097916,0.19364546703062235,False,False,False
DOCKSTRING-58,row_centered_residual,HSP90AA1,CYP2C9,-0.046730992020618596,0.0679124184995621,0.1146434105201807,True,False,False
DOCKSTRING-58,row_centered_residual,HSP90AA1,CYP3A4,-0.106866580702139,0.07069203811706228,0.17755861881920126,True,False,False
DOCKSTRING-58,row_centered_residual,HSP90AA1,HSD11B1,-0.2470224441266201,-0.048415380534719984,0.1986070635919001,False,False,False
DOCKSTRING-58,row_centered_residual,HSP90AA1,DPP4,-0.09080111136376298,-0.02427883269537815,0.06652227866838484,False,False,False
DOCKSTRING-58,row_centered_residual,HSP90AA1,DRD2,0.14224968514558936,0.04723797238438612,-0.09501171276120324,False,False,False
DOCKSTRING-58,row_centered_residual,HSP90AA1,DRD3,-0.017966714855157752,-0.12552838220784077,-0.10756166735268302,False,False,False
DOCKSTRING-58,row_centered_residual,HSP90AA1,EGFR,0.053552157157060284,-0.044253596899862656,-0.09780575405692293,True,False,False
DOCKSTRING-58,row_centered_residual,HSP90AA1,F10,-0.11707873103901706,0.11316450268789612,0.2302432337269132,True,False,False
DOCKSTRING-58,row_centered_residual,HSP90AA1,GBA,-0.22733647492277448,-0.003912642588442223,0.22342383233433225,False,False,False
DOCKSTRING-58,row_centered_residual,HSP90AA1,MAPK1,0.08793201909140407,-0.0033562046903689844,-0.09128822378177305,True,False,False
DOCKSTRING-58,row_centered_residual,HSP90AA1,MAPK14,-0.24365175088671823,-0.017179348625441244,0.226472402261277,False,False,False
DOCKSTRING-58,row_centered_residual,HSP90AA1,PLK1,0.2596122838059758,0.1261440750286622,-0.13346820877731358,False,True,False
DOCKSTRING-58,row_centered_residual,HSP90AA1,SRC,-0.12453399996111159,0.059246350974412894,0.18378035093552447,True,False,False
DOCKSTRING-58,row_centered_residual,HSP90AA1,THRB,0.05295896296894994,-0.09556734167640273,-0.14852630464535266,True,False,False
DOCKSTRING-58,row_centered_residual,HSP90AA1,F2,-0.1951406595465701,0.03145135779602527,0.22659201734259538,True,False,False
DOCKSTRING-58,row_centered_residual,HSP90AA1,KDR,0.03778734786084506,-0.105833431413734,-0.14362077927457906,True,False,False
DOCKSTRING-58,row_centered_residual,KIT,MAPKAPK2,-0.16388941304854393,0.09218714114508382,0.25607655419362774,True,False,False
DOCKSTRING-58,row_centered_residual,KIT,MAP2K1,-0.16005149297571844,-0.08746617766391865,0.07258531531179979,False,False,False
DOCKSTRING-58,row_centered_residual,KIT,NOS1,0.20760938629411166,0.12028693392627023,-0.08732245236784143,False,False,False
DOCKSTRING-58,row_centered_residual,KIT,PARP1,-0.09888463608378731,0.02192304638027508,0.12080768246406239,True,False,False
DOCKSTRING-58,row_centered_residual,KIT,PDE5A,-0.0744823447331,-0.06363152335681516,0.010850821376284847,False,False,False
DOCKSTRING-58,row_centered_residual,KIT,PGR,-0.2246869034958402,-0.07141890483540342,0.15326799866043678,False,False,False
DOCKSTRING-58,row_centered_residual,KIT,PTPN1,0.273579942262259,0.11907441540695177,-0.15450552685530725,False,True,False
DOCKSTRING-58,row_centered_residual,KIT,ROCK1,-0.3146136758996668,0.09899606250877503,0.41360973840844184,True,False,False
DOCKSTRING-58,row_centered_residual,KIT,AKT1,-0.3568368785431082,-0.006990866622472487,0.3498460119206357,False,False,False
DOCKSTRING-58,row_centered_residual,KIT,AR,-0.01434061726844165,-0.11708763079690855,-0.10274701352846691,False,False,False
DOCKSTRING-58,row_centered_residual,KIT,CDK2,-0.2635310797768651,0.035502383168591216,0.2990334629454563,True,False,False
DOCKSTRING-58,row_centered_residual,KIT,CSF1R,0.09763624986730293,0.15772039361941478,0.06008414375211185,False,False,False
DOCKSTRING-58,row_centered_residual,KIT,ESR1,-0.3308360236681291,-0.06624157333190203,0.2645944503362271,False,False,False
DOCKSTRING-58,row_centered_residual,KIT,NR3C1,-0.009029118788819528,-0.2283643125777462,-0.21933519378892666,False,False,False
DOCKSTRING-58,row_centered_residual,KIT,IGF1R,-0.25341098016254865,-0.022531625449705956,0.23087935471284268,False,False,False
DOCKSTRING-58,row_centered_residual,KIT,JAK2,-0.06554524879314574,0.05064992696771912,0.11619517576086485,True,False,False
DOCKSTRING-58,row_centered_residual,KIT,LCK,-0.17619873101654054,0.013811040168275099,0.19000977118481566,True,False,False
DOCKSTRING-58,row_centered_residual,KIT,MET,0.2272679239900788,0.08844706648547755,-0.13882085750460127,False,True,False
DOCKSTRING-58,row_centered_residual,KIT,MMP13,0.4754807209582931,0.17394521907832447,-0.3015355018799686,False,True,False
DOCKSTRING-58,row_centered_residual,KIT,PTGS2,-0.11303808594822227,-0.030256760072918484,0.08278132587530379,False,False,False
DOCKSTRING-58,row_centered_residual,KIT,PPARA,-0.14092776181974487,0.03166217633736734,0.1725899381571122,True,False,False
DOCKSTRING-58,row_centered_residual,KIT,PPARG,0.10205462660370265,0.018102371196803118,-0.08395225540689953,False,False,False
DOCKSTRING-58,row_centered_residual,KIT,REN,-0.16345019019998738,0.08291123061264455,0.24636142081263193,True,False,False
DOCKSTRING-58,row_centered_residual,KIT,ADORA2A,-0.2363982116047448,-0.03842967125002438,0.19796854035472042,False,False,False
DOCKSTRING-58,row_centered_residual,KIT,ACHE,-0.17926974857671266,-0.0828838235183623,0.09638592505835035,False,False,False
DOCKSTRING-58,row_centered_residual,KIT,BACE1,-0.20338947603891824,0.008972749966033736,0.21236222600495197,True,False,False
DOCKSTRING-58,row_centered_residual,KIT,CA2,-0.01097714286912331,0.027342591766074568,0.038319734635197875,True,False,False
DOCKSTRING-58,row_centered_residual,KIT,CYP2C9,-0.3332446170965619,-0.04341000503673228,0.28983461205982963,False,False,False
DOCKSTRING-58,row_centered_residual,KIT,CYP3A4,-0.4794347379003645,-0.0008709929605537093,0.4785637449398108,False,False,False
DOCKSTRING-58,row_centered_residual,KIT,HSD11B1,-0.31897197649810444,-0.143129566600927,0.17584240989717745,False,False,False
DOCKSTRING-58,row_centered_residual,KIT,DPP4,-0.07953273904164525,0.05942882963345821,0.13896156867510345,True,False,False
DOCKSTRING-58,row_centered_residual,KIT,DRD2,0.3523130493524051,0.1898449050702135,-0.16246814428219158,False,True,True
DOCKSTRING-58,row_centered_residual,KIT,DRD3,-0.03361669512468031,-0.019982306158260577,0.013634388966419733,False,False,False
DOCKSTRING-58,row_centered_residual,KIT,EGFR,0.04065817781052129,0.056746950269154765,0.016088772458633473,False,False,False
DOCKSTRING-58,row_centered_residual,KIT,F10,0.006309029198802968,0.09085786144566402,0.08454883224686105,False,False,False
DOCKSTRING-58,row_centered_residual,KIT,GBA,-0.20679406882963133,-0.16286743066574344,0.04392663816388789,False,False,False
DOCKSTRING-58,row_centered_residual,KIT,MAPK1,-0.13054736158688254,0.09476198696477654,0.22530934855165907,True,False,False
DOCKSTRING-58,row_centered_residual,KIT,MAPK14,-0.09075225008863985,0.032379691618832834,0.12313194170747269,True,False,False
DOCKSTRING-58,row_centered_residual,KIT,PLK1,0.06560447632529638,-0.0013104085516172268,-0.0669148848769136,True,False,False
DOCKSTRING-58,row_centered_residual,KIT,SRC,-0.29872367222653956,-0.007979694548961263,0.2907439776775783,False,False,False
DOCKSTRING-58,row_centered_residual,KIT,THRB,0.11904199126854391,-0.14444805493121185,-0.26349004619975575,True,False,False
DOCKSTRING-58,row_centered_residual,KIT,F2,-0.22819214773998395,-0.01028811656163402,0.21790403117834992,False,False,False
DOCKSTRING-58,row_centered_residual,KIT,KDR,0.3181818858352849,0.07639631042850642,-0.24178557540677847,False,True,False
DOCKSTRING-58,row_centered_residual,MAPKAPK2,MAP2K1,0.07948662214617118,-0.03416272074785416,-0.11364934289402534,True,False,False
DOCKSTRING-58,row_centered_residual,MAPKAPK2,NOS1,-0.15886786955453006,0.021843022817376982,0.18071089237190704,True,False,False
DOCKSTRING-58,row_centered_residual,MAPKAPK2,PARP1,0.049109055238486084,-0.10911336280615618,-0.15822241804464227,True,False,False
DOCKSTRING-58,row_centered_residual,MAPKAPK2,PDE5A,-0.03965039248346147,0.11528634204487422,0.15493673452833567,True,False,False
DOCKSTRING-58,row_centered_residual,MAPKAPK2,PGR,0.05437035856564966,-0.11332040931684233,-0.167690767882492,True,False,False
DOCKSTRING-58,row_centered_residual,MAPKAPK2,PTPN1,-0.04821895628072816,-0.010808127373994674,0.03741082890673349,False,False,False
DOCKSTRING-58,row_centered_residual,MAPKAPK2,ROCK1,0.28729420760449353,-0.04236801073170883,-0.32966221833620235,True,True,False
DOCKSTRING-58,row_centered_residual,MAPKAPK2,AKT1,0.2625398906835623,0.014196090792870696,-0.2483437998906916,False,True,False
DOCKSTRING-58,row_centered_residual,MAPKAPK2,AR,0.06347898460349742,-0.14199215713836896,-0.20547114174186637,True,False,False
DOCKSTRING-58,row_centered_residual,MAPKAPK2,CDK2,0.23364107242234905,0.2879163178024767,0.054275245380127624,False,True,True
DOCKSTRING-58,row_centered_residual,MAPKAPK2,CSF1R,0.12502009262170743,-0.002175922381281336,-0.12719601500298877,True,False,False
DOCKSTRING-58,row_centered_residual,MAPKAPK2,ESR1,0.05824390670548662,-0.06978278675564839,-0.12802669346113502,True,False,False
DOCKSTRING-58,row_centered_residual,MAPKAPK2,NR3C1,0.09186292126146574,-0.19040929599291864,-0.2822722172543844,True,False,False
DOCKSTRING-58,row_centered_residual,MAPKAPK2,IGF1R,0.07023621138131711,0.070564981374089,0.0003287699927718851,False,False,False
DOCKSTRING-58,row_centered_residual,MAPKAPK2,JAK2,0.21902348514444175,0.24643924154180538,0.027415756397363628,False,False,True
DOCKSTRING-58,row_centered_residual,MAPKAPK2,LCK,0.1304441156034002,0.0856238580336135,-0.04482025756978669,False,False,False
DOCKSTRING-58,row_centered_residual,MAPKAPK2,MET,-0.18093423103632927,-0.06350801582662426,0.11742621520970502,False,False,False
DOCKSTRING-58,row_centered_residual,MAPKAPK2,MMP13,-0.1657017979178568,0.04925072300405381,0.2149525209219106,True,False,False
DOCKSTRING-58,row_centered_residual,MAPKAPK2,PTGS2,-0.04990281845768326,-0.11998053316235524,-0.07007771470467197,False,False,False
DOCKSTRING-58,row_centered_residual,MAPKAPK2,PPARA,0.11569537426452908,0.09121337606975999,-0.024481998194769095,False,False,False
DOCKSTRING-58,row_centered_residual,MAPKAPK2,PPARG,-0.1808484221008535,0.015168185403999345,0.19601660750485284,True,False,False
DOCKSTRING-58,row_centered_residual,MAPKAPK2,REN,0.15899720253610639,0.06619968748824405,-0.09279751504786234,False,False,False
DOCKSTRING-58,row_centered_residual,MAPKAPK2,ADORA2A,0.06603164124703934,0.06903756372896094,0.003005922481921608,False,False,False
DOCKSTRING-58,row_centered_residual,MAPKAPK2,ACHE,0.0006760880858499004,-0.017192198125839393,-0.017868286211689295,True,False,False
DOCKSTRING-58,row_centered_residual,MAPKAPK2,BACE1,0.22867745951213309,0.0561660861552341,-0.17251137335689898,False,True,False
DOCKSTRING-58,row_centered_residual,MAPKAPK2,CA2,0.1689899250834289,-0.041046742669332774,-0.21003666775276167,True,False,False
DOCKSTRING-58,row_centered_residual,MAPKAPK2,CYP2C9,0.09615966360662158,-0.03721674280561219,-0.13337640641223378,True,False,False
DOCKSTRING-58,row_centered_residual,MAPKAPK2,CYP3A4,-0.010616250293405181,-0.02106752921773711,-0.01045127892433193,False,False,False
DOCKSTRING-58,row_centered_residual,MAPKAPK2,HSD11B1,0.13776724735485554,-0.12434687379747399,-0.2621141211523295,True,False,False
DOCKSTRING-58,row_centered_residual,MAPKAPK2,DPP4,-0.060464623823838035,0.07458851950135377,0.1350531433251918,True,False,False
DOCKSTRING-58,row_centered_residual,MAPKAPK2,DRD2,-0.27140924436401653,0.03540235069942817,0.3068115950634447,True,False,False
DOCKSTRING-58,row_centered_residual,MAPKAPK2,DRD3,-0.0682588550870408,0.030228701660789305,0.09848755674783011,True,False,False
DOCKSTRING-58,row_centered_residual,MAPKAPK2,EGFR,-0.12484169659532603,0.17752907665541412,0.30237077325074013,True,False,False
DOCKSTRING-58,row_centered_residual,MAPKAPK2,F10,-0.035258317091194605,-0.03541000549791774,-0.00015168840672313832,False,False,False
DOCKSTRING-58,row_centered_residual,MAPKAPK2,GBA,0.1656236234414322,-0.12236055631154845,-0.28798417975298063,True,False,False
DOCKSTRING-58,row_centered_residual,MAPKAPK2,MAPK1,0.11829046279353861,0.18477478903450387,0.06648432624096526,False,False,True
DOCKSTRING-58,row_centered_residual,MAPKAPK2,MAPK14,0.08104283335613983,-0.05360891130997148,-0.13465174466611132,True,False,False
DOCKSTRING-58,row_centered_residual,MAPKAPK2,PLK1,0.053777276350459424,0.17247169133387766,0.11869441498341823,False,False,False
DOCKSTRING-58,row_centered_residual,MAPKAPK2,SRC,0.21411088252518312,0.059012102982070005,-0.15509877954311313,False,False,False
DOCKSTRING-58,row_centered_residual,MAPKAPK2,THRB,-0.27351746484373174,-0.12873871202175463,0.1447787528219771,False,False,False
DOCKSTRING-58,row_centered_residual,MAPKAPK2,F2,0.11588395443543516,0.014042914008915695,-0.10184104042651947,False,False,False
DOCKSTRING-58,row_centered_residual,MAPKAPK2,KDR,-0.2726681710025769,-0.08402171460349811,0.1886464563990788,False,False,False
DOCKSTRING-58,row_centered_residual,MAP2K1,NOS1,0.06536121720251564,0.06340132959909503,-0.0019598876034206125,False,False,False
DOCKSTRING-58,row_centered_residual,MAP2K1,PARP1,0.021503227814921623,0.10610112516896728,0.08459789735404566,False,False,False
DOCKSTRING-58,row_centered_residual,MAP2K1,PDE5A,0.07955451689596713,0.035463626914276604,-0.04409088998169052,False,False,False
DOCKSTRING-58,row_centered_residual,MAP2K1,PGR,-0.12278653107430196,-0.04799269236667042,0.07479383870763154,False,False,False
DOCKSTRING-58,row_centered_residual,MAP2K1,PTPN1,-0.19370587813714873,-0.018428215992796468,0.17527766214435225,False,False,False
DOCKSTRING-58,row_centered_residual,MAP2K1,ROCK1,0.10472820891418218,0.0664422393685039,-0.03828596954567828,False,False,False
